CERT,NAME,ASSET,DEP,NETINC,ROA,ROE,NTLNLSR,NPERFV,P3ASSET,P9ASSET,RBC1AAJ,RBCT1J,RBCRWAJ,LNATRES,ELNATR,NIMY,LNLSNET,LNCRCD,LNCONOTH,LNRENRES,EQ,LNLSGR,DRLNLS,CRLNLS
8546,SENTRY BANK,335200,287132,838,1.0196818057372312,10.85,-0.0034167300185357604,0.013126491646778043,217,0,9.025078224948748,29276,0,3322,60,3.4549062887551383,235818,0,565,101976,31240,239140,0,2
8552,GREAT SOUTHERN BANK,339870,314925,157,0.18535489707342917,2.8,0.0805170987005435,0.46753170329831995,2326,422,9.352145970303612,32916,20.475885487788666,947,0,2.7192959010890703,133374,0,7749,20858,23374,134321,27,0
8560,BANK 21,172985,145137,852,1.974925172472742,17.86,0,1.2278521259068704,73,0,11.287158419497786,19562,13.82948627274481,2177,0,5.256418644210369,152366,0,1813,36722,19483,154543,0,0
8564,BANK OF GRAIN VALLEY,110351,86599,588,2.1405851114660552,10.11,0,0,0,0,22.082018927444793,24150,0,1000,0,4.383174266525274,67649,0,870,19520,23572,68649,0,0
8569,GOPPERT FINANCIAL BANK,277158,237195,1034,1.499982773408671,14.86,0,0,0,0,9.916291734473552,27969,0,1741,60,4.0493336455234035,160579,0,564,10762,27999,162320,0,0
8572,CITIZENS BANK OF ROGERSVILLE,127351,105223,260,0.8158430443496986,8.55,0.12596249568273704,0.30624023368485526,977,0,10.377231417727737,13097,0,1776,100,4.046086072517791,96902,0,1225,18868,12242,98678,36,5
8576,MARIES COUNTY BANK,604341,531684,1238,0.8196368571759604,7.19,-0.003454246348213939,0.23430480473772258,3706,0,14.017298181206064,87435,0,5256,63,3.624004982736833,343686,0,4114,69258,70235,348942,874,877
8584,BANK OF IBERIA,69438,62713,144,0.8435172913722533,10.31,0,0.2419424522595697,623,0,9.027961153654314,6154,16.157554322811947,565,0,4.86056417262718,40511,0,2239,8024,5697,41076,0,0
8594,MONTROSE SAVINGS BANK,56931,48479,298,2.133715206300904,14.49,0,0.08431258892343363,119,19,14.61874358483673,8403,0,542,3,4.049477249300545,29998,0,487,2403,8239,30540,0,0
8595,I3 BANK,203137,185052,231,0.4568422509863639,5.55,1.1175194731693912,1.7943555334577157,182,63,9.750037494375844,19503,12.469869467919253,2215,315,4.982671810632316,147684,0,1476,36430,16704,149899,435,8
8604,FIRST STATE BANK,50899,44087,72,0.585776611648412,5.25,0,0,540,0,11.202169328110877,5577,0,605,0,3.2549844619344093,30425,0,65,1964,5447,31030,0,0
8632,CITIZENS STB AT MOHALL,75972,66990,155,0.8343763037129746,7.36,0.007401924500370096,0.5383562365081872,198,0,12.125259524722622,9169,16.008545011515736,423,0,3.770874734163093,53204,100,801,3154,8566,53627,1,0
8637,DAKOTA WESTERN BANK,387234,342608,1868,1.8972484565177923,22.48,-0.05183644790740714,0.37186817273276623,0,117,11.326365391401822,43650,16.30994833734541,4728,0,3.563063683669468,242640,0,8683,8844,34433,247368,0,32
8640,FARMERS&MERCHANTS BANK OF ND,118434,107395,186,0.6478607099473613,7.13,-0.02257357574845512,0.8553287062836685,1395,0,11.005502751375689,12980,18.2073094741405,461,0,3.2108341503702023,50924,257,1475,5445,10691,51385,1,4
8647,FARMERS STATE BANK,182684,166210,321,0.6948559553863513,12,0,0,49,0,8.838997097905757,16051,14.015136053033334,1117,20,4.068602681092649,115988,0,3182,23341,11008,117105,0,0
8660,COMMERCIAL BANK&TRUST CO,1092505,1002002,2627,0.9660827541632898,13.13,0.1774235443459621,0.01858115065834939,719,116,11.579298925621389,123081,20.763771201554874,8081,246,3.0909135308051083,574557,0,14633,111368,82229,582638,291,34
8661,FARMERS BANK,67882,60547,98,0.5650043240126839,5.95,0.07106478739784437,0,1110,0,9.620315510422854,6641,0,600,37,5.038986725495417,51819,0,1242,5569,6647,52419,9,0
8663,FIRSTBANK,13107117,11235086,39653,1.2095943315346362,10.24,0.1348822905997677,0.8212179688332683,41874,46981,11.013853623598562,1435648,14.782391164741867,150531,2292,3.5988651850912117,9793775,0,443381,3437916,1571133,9944306,3893,576
8668,FARMERS&MERCHANTS BANK,1310592,1205915,2411,0.7388158721306151,10.7,0.08958765127647432,0.688543803105772,7957,6,8.503347898525668,113610,13.504088410988993,7762,-104,3.175061959721198,819879,3267,10006,178901,92682,827641,413,226
8672,BLUE GRASS VALLEY BANK,57824,51759,48,0.33160335402975794,3.31,-0.011300552314494372,0.10203375760929718,135,0,10.065501806052437,5824,0,449,0,3.1791194825395017,35336,0,1155,4437,5824,35785,1,2
8681,LAMONT BANK OF ST JOHN,66534,56798,-45,-0.26156137610346203,-3.41,8.210813095965053,1.3271410106111161,2044,0,9.079038997214486,6258,0,467,50,2.4468044023942848,41569,0,8677,0,5355,42036,883,9
8693,BLUFF VIEW BANK,143412,122295,394,1.0935141979912921,8.02,-0.026540745573777745,0.025799793601651185,37,0,15.07266060029879,22196,20.257341387618283,1010,0,3.577269618484046,88823,0,887,17401,19402,89833,0,6
8695,BANK OF LAKE MILLS,493691,370615,3481,3.057112275983204,30.73,0,0.13996609215075828,4228,503,10.454754582657335,51810,13.176627758437428,2165,0,5.731621456623386,422802,0,203356,32795,47279,424967,2,2
8698,PORT WASHINGTON STATE BANK,962949,872620,925,0.3848872462409779,6.25,0.06842308050008636,0.28454258740597893,3062,0,8.572503846928173,84735,13.259773987915318,5943,148,2.5590905005841647,594568,2675,2678,205785,60857,600511,128,25
8700,WALDO STATE BANK,152631,123496,359,0.9663298643706238,10.66,-0.009867325584741826,0.48941564950763605,363,0,10.003781637449014,14814,0,1016,23,3.597185064557404,122697,0,1003,23216,13729,123713,0,3
8714,UNITY BANK,636698,550601,672,0.421954506460001,4.45,-0.0720517134798112,3.776986891744595,10939,3265,9.07792645726531,58418,13.597944575434292,5886,84,3.6749253124885515,477784,0,6615,181688,59027,483670,52,140
8718,WYOMING BANK&TRUST,323665,287960,1027,1.2351413963291524,14.77,0,0,0,0,11.461043568759166,38764,23.682626760644883,2245,0,2.616892424511811,136070,0,506,36390,28707,138315,0,0
8725,COWBOY STATE BANK,51078,45247,174,1.3548104530634093,12.28,0.12938702895034773,1.8775206546849916,24,0,11.647483592986376,5839,17.061816607123525,752,0,5.899883384442621,32858,0,1117,13373,5777,33610,11,0
8728,ARVEST BANK,27136208,23977132,20989,0.31076047184244954,4.15,0.40159890601908715,0.5843041887061007,159753,114,8.744092024764356,2377791,12.2859892278443,207570,23791,3.7615871995505383,18411901,190278,390627,4316134,2069111,18619471,22890,4364
8730,GATEWAY BANK,178705,156817,509,1.1491625393331357,12.22,0.02210331457621499,2.6054111524579615,3354,282,9.553909855558757,16913,0,2065,30,4.072589153829922,157125,0,1061,34943,16913,159190,9,0
8735,MERCHANTS&FARMERS BANK,261323,221769,1016,1.5759970682731703,15.41,0.04418796214244374,1.009096022929478,3064,0,10.758519915883227,27831,14.170143836474777,2658,0,5.102668925085858,204888,242,4396,39450,26946,207546,29,6
8738,CITIZENS BANK&TRUST CO,539218,479211,1783,1.3306330115273641,12.67,0.5544700076955491,0.10237046982852947,2149,25,12.018877427297655,64432,0,4347,81,3.59087200336744,304385,1972,9241,107558,57923,308732,765,339
8745,FIRST STB OF MIDDLEBURY,800503,654884,2647,1.333429046034031,12.9,0.004535364096600015,0.2198617619171946,3726,112,12.580091950667738,103431,17.206938603283827,7715,149,3.946816898371217,614473,7,3747,241751,83681,622188,16,9
8751,IOWA STATE SAVINGS BANK,285802,252877,813,1.1696327094333108,13.11,0,0.004548603578701339,145,0,9.098510676475865,25353,15.893928804533036,2083,-84,3.0788531007693356,159413,242,1460,12282,25354,161496,0,0
8752,FIRST TRUST&SAVINGS BANK,282387,230208,848,1.2157335708410317,11.98,0.009564896828638895,1.728833126170822,8138,1172,10.547832607504398,29258,0,3017,120,3.7781488504608536,250790,0,4139,24469,28710,253807,13,7
8760,FARMERS STATE BANK,148213,124804,462,1.2624632379312817,10.92,0.0038215708567006464,0.19094141539541065,510,189,12.231982620194579,18130,0,1375,37,3.678394512892163,102905,0,1817,9432,17251,104280,2,1
8761,KERNDT BROTHERS SAVINGS BANK,337489,271148,119,0.13802342338685125,1.45,1.6573347325997658,1.0391449795400738,1889,115,10.123453135176742,34195,0,2051,400,3.1399075408920565,232119,0,1359,43762,33059,234170,1082,93
8762,SACRAMENTO DEPOSIT BANK,144854,134051,614,1.7299246679791367,26.64,0,0.21884103994366744,730,59,9.560741249142072,13930,15.783851913566401,847,0,3.984343978671507,87469,0,1173,26844,9768,88316,1,1
8772,SPRINGFIELD STATE BANK,443496,345284,1007,0.9128787750018981,8.32,-0.009258493841448293,0.047576528311416566,1608,0,14.563366489250773,64246,0,3252,139,2.846608645443008,301488,0,3681,52313,49911,304740,0,7
8774,CECILIAN BANK,1531438,1264939,4015,1.057481981323525,10.81,0.20800362632737218,0.2658285872493696,4907,823,11.201611192444785,171084,0,10810,649,3.3295451618605343,1015927,3134,18506,295299,152442,1026737,574,44
8775,BANK OF COLUMBIA,212986,194148,1282,2.421792353030074,29.21,0.06488973091039713,0.06244541894772427,916,32,9.621624223751986,19987,0,2819,5,4.49769314552152,169272,0,1518,28526,17968,172091,39,11
8785,PEOPLES EXCHANGE BANK,581719,486019,1242,0.8746217102657139,9.79,0.011920955549736994,0.0029223731733018865,981,17,9.729180664377655,55170,0,5521,311,3.8215330564296677,476288,0,3392,114833,51390,481809,15,1
8798,COTTONPORT BANK,553603,484753,1973,1.4593033361316259,12.18,0.3745077481525132,0.6437826384611355,3233,1624,13.235762423165223,71489,0,4799,30,4.110980185432107,332432,0,9875,99555,66381,337231,343,30
8799,JACKSON PARISH BANK,63743,52460,243,1.4416124702444957,9,0.1227464518603759,0.27297114977330844,916,167,20.21431821391029,12884,0,276,0,3.8826636214402974,27455,0,2370,4147,11092,27731,25,17
8811,HEBRON SAVINGS BANK,772013,666769,3009,1.5755875563142299,13.19,0.008413244550233205,0.13587854090539928,2223,0,12.997431141962315,99725,18.03127812970581,8299,-402,4.4722427997396,555034,0,3495,261539,93220,563333,21,9
8816,QUEENSTOWN BANK OF MARYLAND,693232,618674,1477,0.8552607293023068,8.73,-0.008920696126522232,0.13877028181041845,523,428,12.052166919041971,83014,19.145042709067514,6562,0,2.991662655123676,445151,0,4769,142899,69344,451713,0,10
8821,UNITED FARMERS STATE BANK,218571,173006,1117,2.043518529105732,23.34,0,0,713,0,10.085389910471644,21933,0,2677,0,3.644642529833396,194999,0,773,15288,19714,197676,0,0
8822,ADRIAN STATE BANK,59604,53163,209,1.4153299191602826,13.79,0,0,674,0,10.975609756097562,6336,0,624,0,3.9800637600466975,39952,0,236,598,6168,40576,0,0
8824,EAGLE BANK,214394,184648,1225,2.2673428592581626,17.5,0.07263730152424837,0.06156888718900715,2483,0,14.139081941877732,30374,22.548710290333663,2154,30,3.8639165930995234,128750,0,6250,14743,28710,130904,25,1
8833,CURRIE STATE BANK,99682,88538,293,1.1720468818752752,11.39,0.20805678216346546,2.812945165626693,248,1936,10.183741477880707,9993,0,1414,0,4.3862346890079005,91138,0,991,3258,9993,92552,51,3
8840,PEOPLES STATE BANK OF WELLS,59510,53182,233,1.5352430526957352,14.93,0,0.19324483280120988,0,32,10.496535796766745,6363,15.885134355898975,524,0,3.861806522083825,40315,0,113,833,6227,40839,0,0
8842,GRAND MARAIS STATE BANK,119471,103112,369,1.2326347567926443,16.6,0.07550935102409558,0,923,0,8.290677112857784,9799,15.320820602357049,731,21,3.2293477657270517,74432,0,1859,25993,9027,75163,14,0
8843,AMERICAN HERITAGE NB,559086,486223,1851,1.3271255024444455,10.89,-0.0028104459592227715,0.0951553070547286,109,409,11.604346596704977,64843,17.006710170208013,6024,0,3.280773551975976,423060,0,894,174027,68841,429084,0,3
8845,FARMERS&MERCHANTS STB APPLET,60794,53495,429,2.8168782882047325,23.4,0,2.0890219429548966,13,6,11.863054732523686,7287,0,1127,25,5.097965301524901,48470,0,215,3229,7166,49597,0,0
8848,CENBANK,76519,69981,252,1.2716595283001015,16.66,0,0,139,0,7.900326374138735,6100,13.306435505133225,538,0,3.9228042536431666,45250,0,989,8579,6089,45788,0,0
8850,NORTH SHORE BANK OF COMMERCE,537091,451391,1410,1.0634616998228505,11.92,0.0009504551492095778,0.10873390170380812,1220,219,9.510524693167698,50283,0,2393,192,4.042534275323215,418795,0,2244,77872,47720,421188,1,0
8851,PARK STATE BANK,1433325,1243087,4302,1.2102244555642687,12.67,0.012685626392445708,0.12634957179983605,5409,0,9.99306336191962,141613,16.155760644320534,9547,186,3.2393547072660263,876342,1713,3317,272583,137954,885889,39,11
8853,GLENWOOD STATE BANK INC,540652,469176,1687,1.2273922371260686,13.63,-0.0040108654344619575,1.300096920015093,6626,1017,9.235117431658924,50516,11.537902054346869,5799,0,3.418516839205496,488798,817,4123,117073,50180,494597,46,51
8857,GROVE BANK,59021,45933,-33,-0.23544520547945205,-1.94,0,0.23381508276715066,49,42,9.386595547309833,4857,10.125992506454933,359,-18,3.8535274226645218,33853,0,335,2395,6766,34212,0,0
8858,STATE BANK OF CHANDLER,67734,59544,222,1.2921250218264362,12.01,0,0,842,0,11.303867724406475,7780,18.20518965554805,785,4,3.949840795628759,43689,161,494,1509,7380,44474,0,0
8863,WOODLAND BANK,160007,137250,240,0.602443662104411,7.37,0.038987304758887883,0.31561119201034954,2041,302,8.598921765295888,13717,12.230268810605132,1229,30,4.137594120708149,121039,0,4194,36096,12973,122268,13,1
8865,HERITAGE BANK MINNESOTA,104953,94793,207,0.7978454319012908,12.76,-0.18027345534273273,0.26583327775289894,487,25,7.922694286719738,8330,11.546282379984087,812,36,3.7449344583634936,82218,0,2195,4474,6606,83030,4,41
8866,MERCHANTS BANK NATIONAL ASSN,2810454,2448618,7074,1.01236910685689,9.16,0.024406177909119878,0.464124301625289,4401,656,10.601914453345803,297470,13.510541528714349,28751,358,3.3453300826012735,2051111,18332,4305,604461,314656,2079862,221,93
8867,ULTIMA BANK MINNESOTA,302332,262352,1728,2.3290999336179565,21.96,0,0.07045235039625312,2055,0,10.795631185708771,31600,0,2578,52,5.348931421951515,278366,0,3372,43387,32338,280944,0,0
8870,BANKFIRST FINANCIAL SERVICES,2790484,2411722,6796,0.9847951597810585,7.8,0.12763116770539415,0.5262527934222163,7209,0,10.799076281398412,289466,0,23541,600,3.621654751070032,1796141,0,15370,630493,353236,1819682,935,349
8879,COMMUNITY BANK OF MS,4803418,4384645,8303,0.7010142248138181,8.94,0.09079455271540149,0.36376180461496377,30820,4660,8.244981657757057,392263,14.703245218168574,32256,1771,3.40796243804476,3088198,0,58198,825192,378099,3120454,840,139
8888,COUNTRY CLUB BANK,2192028,1877313,8795,1.6117515840911232,16.48,0.010458178295427025,0.3838454618280423,2672,217,10.756190493095412,230271,14.665621278075516,17691,500,3.8486076994712084,1455394,0,5839,647568,216336,1473085,40,2
8889,MIDWEST REGIONAL BANK,1104470,975224,1460,0.5289227455800082,5.47,0.13683689087035816,4.450098237163527,9351,1280,9.762306334223709,108875,11.807343711858135,10528,900,3.0477381635401195,885091,0,185,340481,110224,895619,400,92
8892,SULLIVAN BANK,1216971,1078389,2859,0.9591228001756211,10.78,0.008581221751446861,1.5278096191281467,9270,67,8.921727822827275,106481,13.028533510285333,12049,335,3.1620064171898297,1021976,0,3373,212143,106969,1034025,36,14
8893,AMERICAS COMMUNITY BANK,51723,42189,191,1.4934709515990303,15.26,-0.18583659653547488,1.1387583860178256,0,0,9.908912583270213,5102,0,580,10,4.409617243577878,44216,0,276,10331,5102,44796,1,22
8896,JONESBURG STATE BANK,135720,120882,826,2.4506658853809324,27.91,0,0,2,0,9.02902902902903,12177,15.403033649096297,1075,10,4.613649095611201,97543,0,4322,27929,11998,98618,1,1
8898,ST JOHNS BANK&TRUST CO,305330,271199,620,0.8058187914992616,7.56,0.0017306539925105947,2.3089771722398718,410,0,11.222956682015687,34585,0,3777,45,4.341012275096688,225630,0,1320,111603,33309,229407,4,3
8903,PEOPLES BANK&TRUST CO,890128,786842,2761,1.2547576036447505,17.19,0.015654215767273993,0.08324645444250714,6396,0,9.423154811111912,84921,12.618502550103555,5099,0,3.192622731891595,467347,0,22387,156108,66410,472446,38,20
8904,NODAWAY VALLEY BANK,1478208,1279908,7287,2.010046092864295,26.59,0.0008385080635651999,0.019415400268433133,836,0,11.261352169525733,169074,15.667038763006838,12538,158,4.172590866943897,946786,0,2343,348236,114414,959324,34,32
8941,BANK FORWARD,1054000,873294,5040,1.9288912702361363,17.98,-0.01837867131631343,0.5065464895635674,4669,208,10.964155626501801,113571,0,5837,172,3.422290484223086,834246,0,7397,165257,114898,840083,3,42
8942,STOCK GROWERS BANK,327329,303150,904,1.0981101936573205,17.93,0,0.007943078676194287,1528,0,10.687641654430218,34282,0,1006,0,2.6535306246513874,155208,0,1966,6682,20071,156214,0,0
8943,MERCHANTS BANK,254570,227034,673,1.0614451346816944,11.89,-0.0022715850268472957,0.8425973209726205,3058,260,9.691563962621666,23937,13.816881624313627,2031,0,3.8156010695121623,170709,0,1860,6686,22993,172740,0,1
8946,KINDRED STATE BANK,48807,45319,65,0.5567213395571924,7.26,0,0.20488864302251725,4,11,7.783671063964821,3434,16.388487910501624,199,64,3.462685192646399,21487,110,1444,3767,3421,21686,0,0
8975,COMMUNITY BANK,109837,97814,686,2.5180780383951844,25.5,-0.00928650612619201,0.16843140289702013,288,0,10.107530748759261,11242,16.73160858610197,1025,26,6.0857063970371215,83591,0,2015,11824,11139,84616,14,16
8980,SECURITY STB OF OKLAHOMA,381344,311965,1575,1.6701660622256156,17.14,0.17341718564309722,1.0203385919274985,1297,717,11.270163128899188,42019,19.235723853992358,3418,69,4.612303003457277,191287,0,18581,25905,37733,194705,100,15
9005,FIRST STATE BANK OF ROSCOE,138085,118137,566,1.6776210977155008,12.25,-0.09667608810951252,0,0,0,13.72403880704276,19097,24.698105543040732,967,0,3.646101304899145,72783,0,228,4063,18744,73750,2,20
9007,HEARTLAND STATE BANK,150614,126025,881,2.3718740429885345,27.95,-0.003918648849876563,0,1,0,9.824502980452229,14751,12.713784120511951,954,0,4.88222390045672,102233,228,604,5505,12942,103187,0,1
9023,BANK OF CHARLES TOWN,894916,772520,2354,1.063484946198911,11.29,0.000561723592671754,0.2508615333729646,523,0,10.064196089874526,89674,13.612897990704806,7180,250,3.5461043247425246,711393,0,1477,316380,84680,718573,21,20
9024,CALHOUN COUNTY BANK INC,199392,178651,304,0.6114977672285473,6.47,-0.02140108304766709,0.33702455464612424,1794,324,10.193927149800972,20385,20.584387265590927,1997,0,3.9868034876496927,128473,0,12128,14384,19116,130470,13,20
9030,HARRISON COUNTY BANK,152639,137895,201,0.5403153183424954,6.79,-0.014460793174505621,0.15395803169570033,963,235,10.491669579401142,16209,0,855,30,3.418950262004982,81335,0,2120,16971,12177,82190,0,3
9035,HEADWATERS STATE BANK,111328,93123,254,0.9170502752956043,5.69,0.026780752673053874,4.490334866340903,610,0,10.901757363668436,11433,0,764,25,3.3374135045339863,73792,0,771,33194,18030,74556,6,1
9036,SECURITY STATE BANK,138861,110750,711,2.1479632489832294,11.1,0.010620361888831361,0.3211844938463643,948,0,19.775660839707733,26551,31.60252820225618,1469,30,4.801775775677749,74370,37,2005,22680,25556,75839,2,0
9037,MOUND CITY BANK,505812,438361,1599,1.2718183662025604,11.03,0.007115619929326647,0.33016219464939545,534,0,12.562435527181442,63204,17.45040053712464,5845,7,3.0143160696271813,389616,0,933,83038,59017,395461,10,3
9047,CITIZENS STATE BANK,559311,515294,786,0.5667581219106815,12.68,0.002727615228957727,0.010369901539572795,6419,0,10.921460190642073,61951,0,3070,400,2.538979081702325,293315,0,1740,58435,25223,296385,2,0
9057,BANK OF MOUNDVILLE,128133,113032,120,0.3913766674276769,3.4,0.08346737382080599,0.04916766172648732,511,12,17.17551389932989,21248,0,549,25,2.703616086515715,57679,0,3117,15886,14470,58228,12,0
9064,PLANTERS FIRST BANK,434866,395963,1852,1.7239012107799676,20.83,-0.008421924374628251,0.4256483606444284,586,0,10.325970479449687,44808,15.044476592077318,4504,75,4.412329672029506,287017,0,5171,146106,36520,291521,32,38
9068,BANK OF DUDLEY,454940,410626,1455,1.297777500284307,13.97,0.001365956938207523,0.04528069635556337,348,4,10.001731336974387,44482,0,3809,142,4.340920996520754,292562,1011,9128,116130,42623,296371,10,9
9069,FARMERS&MERCHANTS BANK,330970,305552,239,0.2872380380079621,4.19,-0.019909695310555694,0.13687041121551802,823,0,8.983574242499351,30808,18.539697860782507,2009,76,2.363591342316252,137900,398,3593,80222,23447,139909,0,7
9070,FIRST BANK OF PIKE,79029,70909,186,0.9720407629997386,10.64,0.11884365127311262,0.8098293031671918,696,0,9.933997670506017,7676,16.724443727829733,742,30,6.052970530479522,52086,0,3838,13645,7136,52828,16,1
9079,HARVARD STATE BANK,312454,279975,541,0.6910161513849062,9.96,-0.0022377684972545377,0.025923815985713097,4917,81,8.851940569567736,28270,15.421937803563859,1839,0,2.759675924170943,178714,0,454,71945,22125,180553,1,2
9080,HOLCOMB BANK,299759,243393,815,1.09097054546854,16.98,-0.05149460800879087,0.10541801914204411,18,51,8.708510700191024,26943,12.717706743940541,2764,0,3.343054768748732,216381,0,2848,65970,19687,219145,0,28
9087,1ST SOURCE BANK,8959893,7418267,39602,1.7710089299509666,14.53,0.010609866957660728,0.4666796802149311,6221,1274,13.038222703849925,1159849,16.10118874732037,157470,3265,3.9984076095250822,6708228,0,50715,755872,1111650,6865698,1924,1742
9096,ATKINS SAVINGS BANK&TRUST,160536,138076,532,1.3483331168481447,16.39,-0.007489970461428993,1.0427567648377933,3723,1113,11.887657623232709,18666,0,985,36,2.7062971156046554,107484,0,2233,12004,13250,108469,0,2
9099,SOUTH OTTUMWA SAVINGS BANK,547692,464693,1259,0.9245710823687084,7.74,0.001236831608468586,0.47508453656434635,1634,371,11.99553616719083,65032,17.874084613677603,3405,17,2.9740848046356025,318861,0,2445,70198,65897,322266,7,6
9100,PILOT GROVE SAVINGS BANK,1065657,942556,4823,1.8483928840898038,19.22,0.10972348543983254,0.10913455267501644,1405,415,8.389455455070232,86328,10.827028198024614,8131,250,3.4410267534052466,790896,810,5569,43309,103674,799027,228,11
9105,WEST IOWA BANK,172525,139507,490,1.1408481857021455,8.18,-0.008666731667154171,0.16519345022460513,527,13,15.80358864394599,27048,0,1247,0,3.238128095813105,91065,0,312,11460,24388,92312,0,2
9106,FARMERS STATE BANK,74585,67996,231,1.3056195334247078,14.89,0.01192374763388133,0,0,0,10.471288402766607,7812,0,313,-1,3.046109827225707,32986,0,416,2674,6236,33299,1,0
9120,ROLETTE STATE BANK,46886,41827,186,1.5933012817080876,16.42,-0.0116461887847202,0.027726826771317666,1159,0,10.08454500010867,4640,0,275,0,4.868752689494068,33546,0,706,475,4640,33821,0,1
9121,STATE BANK OF BOTTINEAU,110744,98888,423,1.5211928597436808,18.2,0,0.15441017120566353,0,0,8.326381695344082,9083,11.303635840580672,1448,15,4.228578378707101,93178,0,2507,5545,9084,94626,0,0
9123,WESTERN STATE BANK,2442258,2128023,8594,1.4363257203669033,12.61,0.37717138032275893,0.9242266787538417,8030,350,11.928993128464132,278090,14.01361049790163,37105,4293,4.791734288687127,2084215,0,5914,395856,276598,2121320,2429,437
9137,OSGOOD BANK,490866,428918,1444,1.1758131808739003,16.47,-0.009193877534267716,0,1116,0,8.723634754778926,42195,12.547347344131873,5189,0,3.55919517456963,298470,0,1811,77219,35722,303659,0,7
9139,COML&SVG BK MILLERSBURG OH,1218285,1071288,3753,1.2461555702207667,12.97,0.015475291562497499,0.13100382915327694,1685,203,9.978703909442931,119907,16.422083353583826,7974,402,3.439650420072505,753266,0,9360,263147,117484,761240,35,6
9155,COUNTYBANK,728972,639807,1900,1.0544959336000561,21.21,-0.006831159357529462,0.4535153613581866,25,0,8.548660466115114,62896,15.467814544948252,3516,0,3.5356284838514975,405988,0,8184,154550,37710,409504,0,7
9168,WAYNE COUNTY BANK,545725,467956,2196,1.6205774967760027,13.28,0.03547810661692775,0.628338448852444,4456,83,12.793061070145583,70369,0,4587,150,4.442385003839998,381640,0,21648,95346,67234,386227,66,32
9172,SECURITY BANK&TRUST CO,1461379,1237201,4838,1.3108096071398212,12.1,-0.009638453237786927,0.05132138890732657,341,112,10.849823782087137,159837,14.850885469985828,3218,0,3.257925673652204,954621,0,21128,224951,160745,957839,0,23
9176,APEX BANK,1386953,1052606,8829,2.665770930596809,17.89,-0.014294754348133053,1.5536936002878252,27675,7653,14.758850152754318,191449,23.98465886152604,11948,0,5.435224118305309,1176240,0,3825,134531,201792,1188188,37,78
9179,UNION BANK&TRUST CO,96046,83928,432,1.8110644720086782,14.7,0.12192241162530194,0.6653062074422672,360,0,12.970605575675902,12320,0,1171,101,5.267297759638286,65483,0,3781,6579,11549,66654,26,6
9189,BRIGHTON BANK,56168,50089,-233,-1.5807997286180722,-16.78,0,0.05697194131890044,161,6,9.718205544191296,5511,26.589781290204005,475,0,2.9885989180426087,32056,0,145,4326,5450,32531,0,0
9196,HOME BANKING CO,147628,130253,-34,-0.09325224045364472,-1.55,0.12589078973990064,0.29872381932966646,568,191,8.559702817497712,12535,18.661398365693728,634,89,2.9940340552937617,65308,0,4695,8884,9868,65942,22,1
9204,CENTRAL BANK,2024344,1627800,8526,1.6912878886499376,12.54,0.04777431775137171,0.4319423971419877,13671,4967,14.36316758313656,292523,0,40258,600,4.744909614919146,1282535,2298,5784,554860,276923,1322793,261,103
9244,GLENNVILLE BANK,407655,365344,1463,1.4569790341414106,16.35,0.06282707561381339,0.3839030552795869,782,0,10.777524005992287,43885,20.79097755069342,4060,15,4.020345061984728,204757,0,5015,28251,37022,208817,48,15
9245,BANK OF LAFAYETTE GEORGIA,411413,382112,999,0.9834092752032465,49.04,0.05645747739399648,0.3361585560009042,2083,30,9.35515426300017,42175,0,978,0,2.8295319334568902,163223,658,15046,10684,9954,164201,27,4
9259,FARMERS STB OF HOFFMAN,210819,166424,227,0.4383498157047994,5.2,-0.00410711352061771,0.0863299797456586,4,0,12.264068887535878,25380,0,1216,0,2.7974306093764367,98360,0,1201,12392,18143,99576,0,1
9263,STILLMAN BANCCORP N A,612256,554122,546,0.36163041669460855,5.57,-0.028745046235138707,0,219,0,9.374723252282816,58222,22.209666649545433,2166,50,2.231205864411336,236043,1100,2988,72368,41111,238209,3,20
9265,RUSHVILLE STATE BANK,126955,114153,452,1.4622744514448858,17.22,0,0.14257020204009294,32,0,14.393124852256003,18875,0,649,0,3.186647087447625,55077,0,307,3151,11084,55726,0,0
9273,VILLA GROVE STATE BANK,84469,73884,290,1.3827384180757287,11.53,0.17340100789335838,0,669,0,11.886827762052913,10163,0,775,12,3.6803326075992966,53961,0,785,3364,10163,54736,24,0
9274,HILL-DODGE BANKING CO,57098,47891,310,2.1513024922145405,14.02,0.0514657002551841,0.003502749658481908,211,2,15.875183503465228,9300,0,463,0,3.6735591728992523,22565,0,756,4832,9044,23028,4,1
9288,FIRST BANK OF BERNE,1065456,953643,4281,1.581048834410433,30.91,0.023574254095866498,0.5463388445886082,1583,34,9.269205744166714,100577,12.684323192407776,11078,75,3.2422402142966393,766007,0,1431,88739,58606,777085,57,11
9295,FARMERS STATE BANK,36584,31668,53,0.5923938860480062,4.38,0,0,68,0,13.146161537006511,4865,0,418,0,3.295141406816534,12137,0,696,610,4865,12555,0,0
9298,FARMERS&MERCHANTS SB,600006,510877,1952,1.2972146767347006,10.6,-0.002837211446729582,1.134488655113449,2541,0,13.04002390184221,78125,17.33286409325529,7764,0,3.8208199244197503,413447,935,961,100867,75264,421211,0,3
