CERT,NAME,ASSET,DEP,NETINC,ROA,ROE,NTLNLSR,NPERFV,P3ASSET,P9ASSET,RBC1AAJ,RBCT1J,RBCRWAJ,LNATRES,ELNATR,NIMY,LNLSNET,LNCRCD,LNCONOTH,LNRENRES,EQ,LNLSGR,DRLNLS,CRLNLS
2286,BUCKEYE STATE BANK,473513,387829,2255,0.49173063889656954,5.27,0.05013992897100524,0.09883572362321626,658,0,8.466040140593508,38394,12.20041945757324,2344,47,3.1460092660944463,284341,0,3819,103341,43665,286685,175,45
2290,FARMERS SAVINGS BANK,280143,227603,3812,1.3281100840207312,7.08,-0.12569326167193473,0.7763892012293722,679,0,27.70304267005828,79285,0,3115,0,2.8676134547178838,102941,0,1225,10902,51798,106056,58,187
2300,BANK OF MAGNOLIA CO,100366,87097,1184,1.1755781580755469,10.29,0,0.011956240161010701,128,0,12.71741384929924,12876,23.937557262668264,731,0,4.513557669223889,59847,0,282,9828,12093,60578,0,0
2301,FIRST STATE BANK,147980,129916,2863,2.045584452700772,29.22,0.10779480110975632,0.054737126638734965,1850,18,8.775278439099143,12827,0,526,20,4.318847533145799,123636,0,1085,6735,10619,124162,145,23
2308,WASHITA VALLEY BANK,58964,50552,605,1.0262551694423618,7.57,0.09349936974498912,2.871243470592226,343,771,14.013896675330853,8249,0,572,120,4.229731920475144,29855,0,1021,2665,8032,30427,85,58
2315,ARMSTRONG BANK,2491998,2299342,19327,0.7806321476492176,11.15,0.11077493147209135,0.40333098180656646,29373,640,9.747620549971812,246553,15.357841640864622,16859,1072,2.787981849573569,1588663,5403,47663,377762,177409,1605522,2780,1059
2317,METHOD BANK,164378,132830,902,0.7121090111000584,6.8,-0.004304778303917348,0.015817201815328086,2928,26,11.904048171415166,18267,0,1326,439,4.479865011382691,118726,0,8,8238,19107,120052,0,4
2320,CARSON COMMUNITY BANK,162027,137429,-241,-0.14317914741273496,-2.44,0.7156188652605723,0.09689743067513439,3301,0,11.269550674969436,17790,0,1741,763,5.126523929377016,102285,226,975,16350,10152,104026,3051,2311
2326,AVB BANK,509721,442173,2943,0.5705151268896982,7.03,0.0004915430026395859,0.04453416673042704,50,0,9.519961994965081,50900,13.469530747598068,7089,-89,3.8130315669210204,400809,0,3416,155309,43073,407898,91,89
2327,LOCAL BANK,401622,335526,1508,0.40420935256812324,3.29,0.01070372640323871,0.18076698985613338,2808,234,12.768041454269705,48492,16.351996492800247,1957,231,3.178702455088607,281780,0,4775,51491,46043,283737,29,2
2328,AMERICAN EXC BK LINDSAY OK,87750,78149,486,0.5577782521570869,5.76,0.007231076273392531,0,8,0,11.36501244589958,10136,0,1439,42,3.3344510264148135,27781,0,856,6233,8189,29220,18,16
2331,PEOPLES BANK&TRUST CO,42193,31182,628,1.4464846737117534,8.04,0.35454111184092674,3.4342189462707085,667,26,18.291890330500927,7599,25.928215808141612,369,150,6.193024983595534,28189,0,25,18744,8139,28558,95,0
2359,MAUCH CHUNK TRUST CO,633758,604413,2007,0.3061125505840695,,0.7860997319370138,0.1382231072428277,360,0,7.211570813533454,50369,14.099248137137996,3098,1360,2.424565070226288,268366,0,1844,56728,-7517,271464,2134,22
2379,BANK OF GLEASON,124486,101760,947,0.7483432928053154,4.28,0.01642281277993431,0.40727471362241535,2019,0,22.10165576819245,29473,37.36837557248139,768,60,3.3312280222593973,68049,0,5921,5559,22067,68817,51,40
2380,CARROLL BANK&TRUST,549148,503791,3520,0.6807022836401327,8.93,0.07960548654409655,0.8307414394662278,4609,142,8.63990039296918,46215,12.933475661158859,3240,523,3.7023857972935255,405199,0,10151,57403,40296,408439,335,26
2391,SECURITY BANK,215123,188662,861,0.40479053852656244,4.41,-0.01634921932477724,0.2505543340321584,449,14,10.564732296272537,23057,15.834514656022785,1181,0,2.9321358066334158,79402,1023,1085,18389,19385,80583,15,27
2443,CLEAR MOUNTAIN BANK,977564,828803,11407,1.1659838943555423,11.68,0.11336054569260523,0.3215134763555123,2124,14,12.592650131028646,123208,0,9880,1128,3.8261161924951717,683902,1820,27017,164846,100832,693782,977,199
2444,CLAY COUNTY BANK INC,129705,112140,1653,1.3080532717158209,9.93,0.07274682523365963,0.11487606491654138,875,5,14.385396642802004,19008,0,1207,12,3.813055572502469,63524,0,10542,2361,17161,64731,106,60
2448,PIONEER COMMUNITY BANK INC,174066,149551,3108,1.8598238552927786,14.08,-0.04530201885211156,0.22232946123884045,1000,110,15.441107018040995,26156,0,1394,6,4.148024539618123,127819,0,3561,33687,23640,129213,2,58
2452,WEST UNION BANK,271375,246168,1494,0.5624695046654096,10.88,0.1969596448028171,0.04200829111008752,451,58,8.154614424948543,23335,14.822824526261677,1729,488,3.359410693487256,132825,0,27311,38963,13324,134554,450,203
2453,DAVIS TRUST CO,239347,182989,2192,0.9200844530072743,14.69,0.2475665693754841,0.30917454574320963,210,1,8.731732054769259,20834,13.114754098360656,1846,131,3.9604994397250466,190962,0,4764,39786,15485,192808,474,8
2455,BANK OF BRODHEAD,340128,273101,2205,0.6867460198318546,6.64,0.0026715252806437306,0.12260090318938753,524,167,10.39133513446162,34193,0,2761,76,2.8448856947241987,233016,0,1708,41797,32767,235777,21,15
2467,CITIZENS STATE BANK,237624,192898,1397,0.603386392751416,8.08,-0.0022179661915413423,0.39389960610039393,154,0,8.008909218139305,18770,11.950610527755925,2262,330,3.495024374521575,181421,0,2484,39933,17917,183683,3,7
2468,NORTHWESTERN BANK,710593,538006,11062,1.59583783794701,20.29,-0.029822638947129915,0,51,0,9.586901909814838,69188,12.65644486106329,10992,0,3.3974725248006226,554340,129,2431,208216,57380,565332,15,179
2469,BADGER BANK,200883,169551,1853,0.9268364416283111,9.61,0.003065298521759788,0.3041571461995291,10,0,11.840385311507058,23551,0,1479,84,3.0687834179022078,129251,0,803,34035,19298,130730,10,6
2477,BANK OF DEERFIELD,233226,198117,3607,1.5857649568365946,15.51,0.00868904514152041,0.3871781019268864,641,0,10.140612426411419,23943,13.780868800728449,2452,300,3.8189779003263147,204580,168,221,40542,23626,207032,18,0
2482,NEKOOSA PORT EDWARDS STB,278303,238924,4295,1.6261042932939382,11.79,-0.05704099821746881,0,132,0,14.63297955187682,39459,28.657994835771994,4000,54,2.73955401230596,163809,37,1907,30658,37439,167809,0,96
2496,NATIONAL IRON BANK,295222,266409,1161,0.3895100024558254,5.18,0,0,1624,0,8.808450771395188,25858,17.27643708719578,1053,-9,2.2590944040598653,246248,0,1409,14330,22729,247301,2,2
2608,NATIONAL GRAND BK MARBLEHEAD,437449,372247,1518,0.3550790811170909,4,-0.0060482587381422296,0,193,0,10.282344947409463,45096,0,1296,-76,2.0436777451676122,317664,0,1186,9805,37900,318960,35,54
2616,MILLBURY NATIONAL BANK,132899,106131,479,0.3751683949998434,4.37,0.03910899147423986,0.014296571080294057,2661,0,9.289724852451089,12293,14.544305511668847,587,15,4.053751253252733,98655,0,197,22803,11410,99242,38,1
2682,FIRST NB OF BROOKSVILLE,74524,63949,418,0.5607516755474707,6.24,0.040887671344897736,0.3757178895389405,1010,218,10.437077095906158,7990,0,442,16,3.384406597917417,40341,0,744,1099,6958,40783,21,5
2691,CUMBERLAND VALLEY NB&T CO,787093,716710,5159,0.6932557596398026,7.91,0.10078464438167357,0.41126016874753046,1000,1,9.632427888539416,74940,14.170505318781037,6845,640,3.4189548973833,527685,2640,12732,204893,67673,534530,885,366
2695,FIRST NB OF GRAYSON,361935,320890,5192,1.5288385714899873,14.89,0.05744868899145635,0.7719618163482393,1343,0,11.513646958224722,41741,0,2382,228,4.129406312305792,208126,0,22309,48942,36229,210508,204,87
2700,FIRST SOUTHERN NATIONAL BANK,1213054,1085539,14066,1.1661965179590617,12.82,0.039240682467753585,0.32216208017120423,4280,988,9.13880230608471,110153,16.51730664250304,11218,550,4.072969375120775,757409,0,12304,243845,115866,768627,475,171
2708,FIRST NB OF MANCHESTER,242170,221071,1785,0.7687530524018257,9.24,0.05754131204653523,0.716025932196391,3465,543,8.380273968152116,20635,14.440751629809537,2246,150,4.143285038458065,153614,0,6945,54312,19675,155860,312,224
2710,FIRST STB OF THE SE INC,419975,358626,3607,0.8803985737884817,11.61,-0.1661717372165243,0.9283885945591999,2664,0,8.613692601081059,34915,11.777330974048876,4732,0,3.4206502484393573,356372,0,4150,111095,30312,361104,343,930
2711,TRADITIONAL BANK INC,2367921,2129528,11268,0.48227646819543335,6.55,0.03468689611878748,0.17196519647403777,3189,22,10.022166286251757,243475,15.08726174952216,16353,1241,2.396978030063399,1496630,0,3375,522318,175889,1512983,608,97
2718,CITIZENS BANK OF KY INC,659669,573922,5436,0.8148566535833907,6.89,0.019813088278453142,0.3874670478679459,1711,47,12.801851575332238,85734,24.436884250607804,4910,82,3.205410277847783,317773,0,7918,138490,77504,322683,176,112
2720,COMMUNITY TRUST BANK INC,6153523,5081029,81085,1.3793843276218865,10.81,0.12964954690462996,0.49293713536132067,16833,10317,13.288155443555235,813739,0,54968,10951,3.472521314917488,4431853,0,277281,1147737,777387,4486821,10503,4977
2723,SALYERSVILLE NATIONAL BANK,153884,118544,1982,1.3717459100239884,14.45,-0.007601499015605877,0.026643445712354757,173,41,13.265870623263446,21342,26.040419688754312,788,0,3.862056398605292,77889,162,1363,31876,14030,78677,0,6
2725,CITIZENS NB OF SOMERSET,649716,533217,6851,1.0881933797942616,27.73,0.043059342352272066,0.1748456248576301,1931,543,8.618324042306751,58856,16.78348251984462,5344,420,2.76890797626463,342357,0,9829,57620,25485,347701,197,53
2733,BANK OF BUFFALO,114666,94708,1398,1.2796900916470473,16.1,0.07608453253925569,0.8755864859679416,783,876,9.177670283697216,10530,0,748,218,3.219763941319826,81361,0,2451,15887,9038,82109,77,19
2735,FIRST NB OF KENTUCKY,225175,198743,2370,1.0885081100743492,12.79,-0.03107764368132867,0.1549905628955257,1236,0,8.967229394240318,19866,14.06932411248234,2333,85,3.9479134807840466,169755,0,1681,42041,19180,172088,136,189
2738,FIRST&FARMERS NB INC,647274,550825,6785,1.0330245069648842,9.89,-0.010273246498899451,0.16778056897079136,2488,256,11.37678859303342,72759,15.06715882292628,7255,525,3.6951098538742455,464569,0,6869,78692,69866,471824,173,220
2740,FARMERS NB OF DANVILLE,966144,879071,11471,1.1857816193615158,15.33,0.13780008901299368,0.572585453100159,3878,0,9.305036096372966,90933,13.765591113753207,9480,1239,3.5554974795092877,709689,0,8243,210837,77165,719169,1205,265
2750,LINCOLN NB OF HODGENVILLE,447779,378122,6145,1.4365364160228162,11.3,0.022827909219188106,0.24766681778287952,880,0,13.760483801764122,60935,22.639211584762357,4207,75,4.245961140853052,335561,0,9508,21987,56626,339768,121,46
2753,CITIZENS NB OF LEBANON,152792,142864,1009,0.6472869758675506,14.37,0.04691123054859333,0.00392690716791455,1157,5,11.861618748427633,18388,29.951852560423443,388,0,2.6661267375006625,45994,0,2463,2850,6880,46382,24,3
2754,FARMERS NB OF LEBANON,133912,120262,1112,0.8494554165769086,9.09,0.006244925997626928,0,461,0,11.226212850933866,15291,0,994,49,3.659598389162872,83521,0,2952,26681,12790,84515,19,14
2759,FNB BANK INC,689969,636904,5657,0.8345449996341396,11.75,0.026219456430814615,0.16609441873475475,2396,291,8.31078838955924,57353,12.379590870825202,8176,100,3.2072454847088143,474745,0,4064,127531,49302,482921,131,6
2765,FARMERS BANK&TRUST CO,218634,193942,2280,1.1001482304984251,16.41,0.02334237319786269,0.04985500882753826,790,109,9.48870883036987,20236,0,1912,120,3.326895404518826,157062,0,1080,68771,13841,158974,45,12
2767,FIRST NB OF RUSSELL SPRINGS,405649,368360,4220,1.1584152001642645,12.55,0.030262468719082815,0.028103113775702637,585,0,10.690134838762082,42114,0,2858,0,3.2926928840114216,260788,0,3241,113149,34593,263646,83,5
2777,MIDSOUTH BANK,693603,638440,5107,0.7739077172253036,10.35,-0.0012973008876651594,0.03258348075195753,27,2,9.496837867365409,64586,13.432517755507698,6825,745,3.4530329180803574,398738,0,1275,175179,51416,405563,6,11
2779,FIRST NATIONAL BANK&TRUST,217095,202424,1776,0.8220562886380341,12.08,0.020367695089785164,0.9069762085722841,156,0,11.743366784246168,25768,0,2070,0,3.6284689218996578,135804,0,3489,39261,13823,137874,32,4
2784,FIRST BANK OF BOAZ,240129,195555,2288,0.9288797985694927,8.86,0.06389437791810298,0.14325633305431665,61,4,21.06280946945747,51301,0,1026,0,2.5010105527508535,63582,0,1567,21068,23718,64608,63,22
2787,COMMUNITY NEIGHBOR BANK,167229,148959,1813,1.1112473184186333,10.28,0.2660857878619782,1.172045518420848,1739,25,11.513043052178332,18797,0,1315,300,4.484995977312845,87475,0,8063,15833,18090,88790,335,99
2794,DOZIER BANK,55198,41815,492,0.8981380065717415,4.06,0.1290619958515787,0.8369868473495418,441,0,25.458611411999023,14572,0,216,35,3.1759772009502236,21342,0,645,7570,12351,21558,28,0
2804,FIRST NB OF HARTFORD,156697,139987,1490,0.987194301039933,9.89,0.150153320617224,1.4678009151419618,2586,653,12.676030159782414,20460,0,872,140,4.234669316893644,87296,0,5592,13736,15528,88168,225,97
2805,HNB FIRST BANK,240389,215091,3409,1.4636542324037332,16.25,0.0542744858109225,0.05865493013407435,775,0,9.871226620999966,23518,0,1872,212,4.240856982605267,166881,0,5066,32389,21712,168753,112,24
2828,FRIEND BANK,204200,176153,5890,2.961045907774228,23.7,-0.023191688098985322,0.45347698334965725,992,17,13.370638452283186,28004,0,2466,137,4.637251062194781,125290,0,2283,31711,26943,127756,35,64
2829,FIRST SOUTHERN STATE BANK,822277,757574,9018,1.1211648776266812,15.76,0.12553451099801036,0.12489708455909626,2951,0,9.891050273487963,84376,0,5558,730,3.2227307806597674,455315,0,20901,141416,58699,460873,1208,637
2832,FIRST BANK OF ALABAMA,1140972,1048351,16358,1.5410329461501402,21.99,0.6983056771352077,1.5031043706594027,2273,113,9.904671037683501,109417,14.07934831162954,10938,3030,3.798304730429243,693550,2544,12372,295106,79100,704488,5291,400
2838,AMERIFIRST BANK,334279,299333,3605,1.1040475209003393,11.49,0.02863621440538716,0.48552257246192554,1105,0,9.327969936436018,31375,12.66896888310459,2903,283,4.303189587379885,260387,0,2273,89498,30690,263290,95,24
2850,FARMERS BANK,621356,527216,5525,0.8586856716211924,7.05,0.022922938239300573,0.21791050541074683,3432,680,14.455535753311233,93926,23.286533851833436,6686,1697,3.2409113926695627,356381,692,4241,47535,84715,363067,83,3
2945,STATE BANK NORTHWEST,225031,189212,4467,1.9890037081761545,16.42,-0.0012626039438696792,0,0,0,12.417459722088955,28471,15.905222848633125,1427,0,6.23946814048165,163247,0,116,41995,28409,164674,0,2
2987,BAKER-BOYER NATIONAL BANK,669711,587569,1963,0.28443314632904465,3.97,0.03999954286236729,0.09944588038721179,2305,13,9.103107747223111,62277,15.502257996583758,3950,740,3.059576867355859,389197,0,809,122737,52705,393147,224,70
3017,HIGH PLAINS BANK,410774,354098,5101,1.2914506020777645,12.49,0.09416737891827023,0.26316173857157465,7591,0,10.397759103641455,42688,0,3656,440,4.629291902602768,335117,0,1241,106013,42497,338773,312,11
3018,FIRST NB OF FLEMING,28594,23546,303,1.0588481968129717,8.3,0.31101535243899137,1.3044694691193957,325,0,13.044390807010178,3729,0,299,90,4.174516834812204,22938,0,427,2296,3729,23237,69,0
3019,ROCKY MOUNTAIN BANK&TRUST,121769,108933,1418,1.0860158230514134,12.27,-0.008980497950650368,1.1973490789938326,0,0,11.29323802481308,13745,0,861,65,3.528164995516426,59576,0,2535,34533,11924,60437,6,11
3029,FIRST NATIONAL BANK OF HUGO,139329,125370,1148,0.7992458683583574,9.14,0.09336022107700352,0.01866086744324584,37,26,11.175809368214537,16007,0,1360,0,2.7148277971843546,69660,0,842,13113,12499,71020,86,16
3031,POINTS WEST COMMUNITY BANK,814262,682588,8618,1.069243769961471,15.61,0.0013226247753191163,0.044334624482046316,2739,98,9.254703484053415,77495,0,8332,300,3.340049041682786,480937,0,5311,103893,56175,489269,17,11
3034,FIRST NATIONAL BANK COLORADO,606106,518068,11775,2.00755830784743,21.48,0.0011469810312277058,0.0072594562667256226,511,44,11.714456245349817,71638,0,6637,120,4.091166648362895,345818,0,2988,87901,57450,352455,39,35
3063,FIRST PIONEER NATIONAL BANK,241923,200034,1467,0.6120155294247221,6.01,0.00840548037320333,1.5046109712594502,159,0,12.243452760317084,29392,0,1476,60,2.397887492441347,127221,0,2187,8045,25137,128697,22,12
3066,FIRST FINANCIAL BANK,13925288,12220428,207242,1.5529772964164128,14.83,0.0459553435296857,0.45261541448909354,18830,287,11.531007021824747,1591588,18.529617235590866,98325,13821,3.4395948589229306,7823008,0,146881,1806045,1468090,7921333,5015,1558
3067,CLEAR FORK BANK NA,924650,824084,15120,1.7772215210242253,17.41,0.3912692268856653,0.11701724977018332,2610,15,10.32252309510668,92576,0,8867,929,4.546683129464676,656351,0,10623,191450,91461,665218,3632,1121
3075,FIRST NB OF ANDERSON,223895,200275,1917,0.8924996508217329,8.4,0.14160417928396216,0.013845775921749034,776,0,11.099001740086088,24238,0,1909,220,4.048865164516799,139456,0,5517,51570,23328,141365,342,147
3076,INDEPENDENT BANK,17535258,15244551,-396356,-2.1456379270156787,-16.32,0.15940359064150914,0.2941559228840545,12664,631,10.684669083824883,1875699,13.442308094613937,133040,3120,2.648277800924872,13465358,0,27688,7202052,2203856,13598398,23254,333
3078,FIRST NATIONAL BANK OF ANSON,70829,64001,2006,2.812864578659248,33.35,0.21631911395690925,0.33037315223990177,889,93,10.40238748000914,7285,18.147881935588583,846,80,6.156271365575635,42711,0,3913,2639,6561,43557,172,77
3079,FIRST NB OF ASPERMONT,115545,113634,461,0.40561704823411404,20.95,0.017192666754540297,0.11770305941408109,139,0,9.627997452273156,11186,0,511,60,2.4439975420367577,37427,0,1203,5739,1338,37938,6,0
3087,FIRST NB OF BALLINGER,263653,238397,4524,1.764744431927051,19.78,0.0037535893698349048,0.03072219925432292,15,0,10.409121445379792,27735,16.702403163376125,3096,125,4.182323313079629,165368,0,1356,71161,24010,168464,12,6
3091,FIRST NB OF BASTROP,990367,915655,9536,0.9809536976687537,13.54,0.05131545331888193,0.13237517001273266,2799,64,11.48771519905761,118194,20.45602052043297,6801,450,3.152859505175106,554162,0,10266,197048,69437,560963,402,122
3098,CENDERA BANK NATIONAL ASSN,225716,198752,315,0.15593982208008872,1.23,0.00437935198103115,0.6415141150826703,1298,227,12.122227808502318,26040,0,1845,167,3.87443576555185,168974,0,522,53250,25943,170819,8,1
3099,FIRST NB OF BELLVILLE,730918,748966,58,0.007488006279596991,,0.034270490124454295,0.0792154523489639,518,62,11.040273113012242,97858,0,3573,0,1.2976477936742712,241000,0,11384,69235,-26503,244573,117,32
3103,STATE NB OF BIG SPRING,570382,527104,7968,1.411379102307626,17.24,0.02642561088897788,0,4,0,10.23294783922236,58868,0,1924,100,2.4282036296307554,92311,0,1081,28175,41671,94235,41,15
3108,LEGEND BANK N A,1138211,1033151,17013,1.5404306686680587,18.6,0.03765686643437498,0.9259267394182625,1326,153,9.744990573069671,111127,13.79900308933749,10440,1825,4.440427437994869,798015,0,5033,209878,91686,808455,446,159
3109,BRADY NATIONAL BANK,156880,145702,1598,1.0760276131041038,15.46,-0.0064684057191056,0,23,0,10.228106921331062,15187,18.143901055511684,1290,0,2.970735778758702,81007,0,1335,21254,10645,82297,2,7
3110,COMMERCIAL NB OF BRADY,322741,298070,8404,2.772764615247566,38.89,-0.0039397308726066135,0,1017,0,9.713885115891864,31038,13.657584279776454,3102,480,5.7790767748230065,249308,0,4234,46287,24234,252410,14,23
3113,BRENHAM NATIONAL BANK,494229,452661,5575,1.1484109494340753,15.11,0.016432546127886725,0.07688743477214004,15,0,10.701814339527777,54490,18.3353264769194,2929,215,3.312936682829083,239303,0,3094,102573,38209,242232,39,1
3121,FIRST BANK,658273,543219,12065,1.8735461188944758,13.89,0.08830566302414816,1.1405602234939,1753,805,13.804881828748547,89076,14.333431214212302,10649,200,5.053451593410088,572110,0,1850,153630,90765,582759,588,98
3126,CLASSIC BANK NATIONAL ASSN,706310,628140,8643,1.2347442723609003,14.34,0.022023836783093526,0,1622,0,9.57327905359561,68008,14.044134246369177,5916,167,3.045799084802082,570284,0,3571,104586,62533,576200,152,26
3127,CITIZENS NATIONAL BANK,619533,546507,6736,1.0988379983921992,10.28,-0.005301706273485983,0.04261274217838275,1234,0,11.547583918844555,72397,17.607300984910093,6529,-170,2.928558474342112,421672,0,1686,238424,70146,428201,6,29
3133,FIRST BANK OF CELESTE,80264,73597,1084,1.3678336996873164,17.87,0.22826312512969496,0,66,0,7.859616888679222,6331,21.431986993528643,461,93,3.80988740305314,27618,0,3352,4421,6331,28079,69,3
3140,CITIZENS BANK,256195,225488,6989,2.8598177802183593,28.52,0,0.03669080192821874,153,94,10.527071163140706,27139,15.794797125692595,1282,120,5.118381065995594,163352,0,158,9453,25836,164634,3,3
3144,CITY NB OF COLORADO CITY,295282,241725,2745,0.9639215912115634,9.34,0.037044201964989115,0.20861413834910356,244,0,10.66345302644683,30837,18.767106174690245,3131,290,3.497942087686982,202557,0,2878,23692,30829,205688,84,12
3149,FIRST NB IN COOPER,52419,45537,492,0.9345900910655467,7.46,0.0313977657349903,0.0038154104427783816,194,2,14.262642772361994,7330,0,245,0,3.15227244088727,31834,0,660,1776,6749,32079,10,0
3158,CITIZENS NB OF CROSBYTON,69241,56561,1906,2.8111596844893603,16.68,0.011902353095206921,0,74,0,17.486393872203184,12145,0,211,25,4.251082037559959,16869,0,124,3232,12135,17080,2,0
3161,TEXAS HERITAGE NATIONAL BANK,857110,728481,8172,1.098615679714005,12.35,0.020200374893306748,0.020884133891799186,6167,5,9.050555420036401,77173,10.812371679569734,7825,2778,3.2711026899016957,734170,0,11737,216105,77220,741995,138,12
3170,FARMERS&MERCHANTS BANK,175074,148664,1963,1.202837790307934,10.31,0.0020201693710000645,0.23075956452700003,37,404,14.936513334217095,25915,26.90780942198992,1658,180,4.49282563802532,98990,0,2238,21496,25155,100648,17,15
3178,BANK OF HOUSTON,751919,606693,7778,1.1085393732434112,9.58,0,0.1122461328946336,733,0,11.590624834492395,85350,0,4578,812,3.4429231837180794,634165,0,708,279912,85294,638743,0,0
3179,FIRST NB OF EAGLE LAKE,166997,139135,2388,1.473508319645173,15.46,-0.05301323437529583,0.025150152397947267,1573,0,9.962134977667843,16996,0,1823,0,4.750292403157819,100804,0,295,29707,16065,102627,31,87
3182,MAPLEMARK BANK,1061109,854648,2703,0.23951070700583438,2.62,0.22056957878113861,0.13372801474683563,925,502,10.390053457986095,113292,14.641081500492406,11516,-831,2.379806982660969,810519,0,131,333387,104905,822035,1949,0
3183,NEWFIRST NATIONAL BANK,925104,809440,32105,3.4936756906987596,30.33,-0.012616450589924203,0.20938186409311818,2036,5,11.866064637034777,109667,0,9059,152,5.474893951397107,681651,0,1485,292340,106230,690710,131,215
3184,FIRST NB OF ELDORADO,96630,80849,3009,3.175571423445405,20.04,0.0014853279307005401,0.6354134326813619,127,551,16.015897291842236,15394,0,1178,122,6.423009345666604,67195,0,929,7333,15384,68373,4,3
3190,FIRST NATIONAL BANK OF EVANT,178908,163597,2847,1.6324054558006298,20.78,0.017327798165806967,0.02123996691036734,758,0,9.141316426278888,16206,0,902,169,3.9460116619279706,113849,0,7994,8403,14820,114751,49,30
3193,FALLS CITY NATIONAL BANK,588150,503408,13160,2.2848912089678852,16.43,0.2473497764568106,0.5733231318541189,1670,155,14.28816090536671,83428,0,1799,750,3.9207157550260447,142803,0,9393,17991,83428,144602,549,176
3195,FAYETTEVILLE BANK,630022,658848,-3909,-0.5855062269763045,,0.027738131862035574,0,32,0,10.258186052621845,80429,0,2004,0,0.37978028995290225,120385,0,4028,25783,-35164,122389,37,4
3197,FIRST TEXAS NATIONAL BANK,181231,162817,2635,1.5994551533413133,15.59,0.12729608242173357,0.5517819799041003,360,1000,9.774840673291967,17439,0,1354,41,3.794207695380462,141545,0,1670,19737,17203,142899,154,0
3206,TEXAS GULF BANK NA,693805,613784,4709,0.6723396964548323,6.23,0.01674026024111908,0.062121201202066864,491,0,11.96161540054855,86046,0,5251,878,3.2767197625279105,464769,0,3782,188896,76484,470020,81,2
3210,MOODY NATIONAL BANK,1672692,1443373,-19550,-1.153170812733554,-9.83,-0.0032023035011795433,0.9839827057222729,1227,6393,12.582649054727394,219647,0,17390,400,2.6447343250656905,1198707,0,3478,732381,179149,1216097,119,157
3217,FIRST NB OF GIDDINGS,332203,292036,3093,0.9703614651360074,12.02,-0.08106265774977431,0.4930720071763349,1653,48,10.397440593649932,35197,0,3603,80,2.9558587763017523,234595,0,4292,39182,26050,238198,254,430
3218,FIRST NB OF EAST TEXAS,557100,508258,3894,0.7060292797268425,8.22,0.3483684027575148,0.3053311793214863,4083,402,9.7693161141437,55033,0,4743,2179,4.091753699749189,397961,0,7596,103557,46664,402704,2198,825
3219,GILMER NB GILMER TEXAS,350116,320573,2124,0.6336364287248515,7.38,0.1344852489767332,0.9759622525105964,10056,1251,9.711394378020932,33895,16.11924062181984,3057,300,2.9133481912450687,244799,0,17403,48664,28736,247856,483,175
3225,TITAN BANK N A,480604,419018,22085,3.943909164905583,41.57,0.03516666562211224,0.29733418781366777,2135,1266,9.724603983020373,67879,25.06059681283565,3454,555,5.135350827372223,309886,0,0,96838,59980,313340,121,20
3226,CIERA BANK,914612,801881,16661,1.8139685485878132,17.69,-0.4983593430068625,1.779552422229317,7209,0,10.78965956860313,100204,15.239421603623768,10367,-1591,4.041657346798959,625056,0,3449,281927,98744,635423,29,3086
3228,FIRST NB OF GRANBURY,931270,844197,8517,0.9401280702350838,10.64,0.05029373682464607,0.5286329421113104,2745,0,10.987191397914586,101589,0,6340,658,3.2547867314691254,477632,0,9111,95328,82281,483972,313,78
3230,GRANDVIEW BANK,657993,586633,16873,2.6567344194563716,32.12,0.019237629373057532,0.01124632024960752,1710,0,9.81230381779692,64521,17.312430624343573,5794,1250,4.668337204763544,448251,0,10880,121077,60444,454045,138,57
3232,GRANGER NATIONAL BANK,46882,41182,-730,-1.6005121638924455,-14.17,0,0.008532059212490934,63,0,16.158756926041917,8049,0,262,144,3.024789311790629,18767,0,383,6290,5593,19029,0,0
3237,STATE NATIONAL BANK,51931,43441,-540,-1.1574867960765483,-6.06,0.15209074071570525,1.2516608576765322,679,0,16.90694626474443,8514,21.021592755978638,555,331,4.639071341837907,37344,0,1110,6927,8401,37899,48,3
3248,FIRST NB OF HEBBRONVILLE,89855,78731,811,0.9485136054978702,7.45,0.18696481322215158,0.16137109787991766,1786,117,19.10035499887957,16195,45.52651976525301,250,0,3.015992493529794,26526,0,6233,1805,10575,26776,60,10
3250,VERABANK NATIONAL ASSN,4297154,3817758,59322,1.4226629376183815,13.74,0.07014305544148489,0.2908203894950006,9365,5158,9.745758643871264,416205,16.05799786816493,35019,3750,3.889845883468648,2790086,0,47620,916680,439738,2825105,2707,741
3255,CITIZENS NB OF HILLSBORO,219270,209637,1397,0.6544097945050189,17.48,-0.026254126820559606,0.007296939845852145,284,16,12.44680996620466,27291,31.69178735188632,617,30,1.9346509165482522,59950,0,2547,18747,7484,60567,3,19
3256,HORIZON BANK SSB,2476450,2244685,33761,1.4163778267248988,17.36,0.004900338526125853,0,102,0,8.791242472781002,220855,13.974246752050124,26934,0,3.527440161525229,1499927,0,568,748425,199801,1526861,205,132
3268,FIRST NB OF HUGHES SPRINGS,303431,271688,7821,2.5071872058759412,22.74,0.6417318961138879,1.2869482683048206,7973,572,10.595331328274618,32199,15.478180665244711,2706,1734,6.6432852585577296,223981,0,11367,35312,31595,226687,2740,1292
3269,FIRST NB OF HUNTSVILLE,557229,484322,7948,1.4599119350555934,11.58,0.06388337936992736,0.10713728108192502,948,436,12.539486308607595,67046,0,6216,550,3.8472915283326117,301516,0,14204,58086,70261,307732,200,11
